,seed,n_frames,min_lambda,min_loss,min_avg,gbar,lim_loss,lim_loss_num,lim_chi2,lim_dkl,dV
187,37,464,[-4.83964995],1.944847822189331,[0.82882465],1.1319850779586473,3.518054708976522,3.1738994,0.8969323,5.4508667,1.2290515899658203
188,38,464,[-4.35612344],1.7984602451324463,[0.91585205],1.380540750115071,3.211684237692352,3.2116883,0.28348404,6.1398926,1.4132280349731445
189,39,464,[-4.26899798],1.743476390838623,[0.93156462],1.4216690020990095,3.1775369211027957,3.117931,0.21547587,6.0203857,1.3744544982910156
190,40,464,[-4.23092069],1.7042224407196045,[0.93843367],1.4848451462986685,3.134236180378741,3.1342402,0.12858784,6.1398926,1.4300177097320557
191,41,464,[-3.69759566],1.638364315032959,[1.03439879],1.7798641865150733,3.0788010098460643,3.078805,0.017717447,6.1398926,1.4404406547546387
192,42,464,[-4.20753809],1.7666828632354736,[0.94263863],1.4569312330036648,3.1520012004035705,2.9917138,0.1647018,5.8187256,1.2250308990478516
193,43,464,[-4.27685733],1.7429879903793335,[0.93013664],1.4697722304804577,3.143560089804716,3.1435642,0.14723569,6.1398926,1.4005762338638306
194,44,464,[-3.71382592],1.5681090354919434,[1.0315095],1.7316782706955718,3.0713360439384916,3.07134,0.002787523,6.1398926,1.5032310485839844
195,45,464,[-3.73327807],1.5618369579315186,[1.02800917],1.657558073948581,3.072444105400564,3.072448,0.005003667,6.1398926,1.5106110572814941
196,46,464,[-4.25326814],1.7772948741912842,[0.93440742],1.5025652914863254,3.124081809621294,3.124086,0.10827914,6.1398926,1.3467910289764404
197,47,464,[-4.90375089],1.9348784685134888,[0.81729676],1.1686417458459466,3.4620833792487438,3.1730716,0.78590137,5.5602417,1.238193154335022
198,48,464,[-4.04548703],1.712876558303833,[0.97174252],1.5748121408612412,3.091708942884997,3.091713,0.04353334,6.1398926,1.3788363933563232
199,49,464,[-4.13112276],1.6591768264770508,[0.95633226],1.6108202421522648,3.080988150015601,3.0809922,0.022091743,6.1398926,1.4218153953552246
200,0,1668,[-4.30456225],1.766655683517456,[0.92517698],1.5330183695244484,3.7484164927319483,3.7484126,0.07745246,7.4193726,1.9817569255828857
201,1,1668,[-3.8147439],1.655705213546753,[1.0133434],1.8758174836331791,3.7526233297247673,3.7526193,0.08586607,7.4193726,2.096914052963257
202,2,1668,[-4.05831704],1.7165377140045166,[0.96928897],1.555077285928007,3.7388605595898916,3.738826,0.058340643,7.4193115,2.0222883224487305
203,3,1668,[-4.18448777],1.7270032167434692,[0.94674813],1.6614997583224413,3.711748997861055,3.711745,0.004117427,7.4193726,1.9847418069839478
204,4,1668,[-4.27834782],1.7440910339355469,[0.92959815],1.667410286601861,3.7111654156529195,3.7111614,0.0029502625,7.4193726,1.9670703411102295
205,5,1668,[-4.22111711],1.7409329414367676,[0.94001669],1.5559564691101047,3.7385077064471632,3.7384732,0.05763495,7.4193115,1.9975402355194092
206,6,1668,[-3.90344497],1.653956413269043,[0.9973796],1.8347261609645729,3.734900205970807,3.7348962,0.05041983,7.4193726,2.080939769744873
207,7,1668,[-4.24337682],1.764131784439087,[0.9361551],1.4941237942016539,3.768558363839795,3.7685544,0.11773617,7.4193726,2.004422664642334
208,8,1668,[-4.1231353],1.7182843685150146,[0.95783324],1.6169509498885317,3.7192696591321477,3.7192657,0.01915874,7.4193726,2.000981330871582
209,9,1668,[-4.46420056],1.7842062711715698,[0.89627798],1.3718762955078214,3.8592252434727774,3.8587954,0.29907292,7.418518,2.0745891332626343
210,10,1668,[-4.38307266],1.8072669506072998,[0.9109478],1.4472832270650033,3.7983927460741778,3.7983887,0.1774049,7.4193726,1.991121768951416
211,11,1668,[-4.00905862],1.6981275081634521,[0.97836766],1.8117838441840024,3.7270453300990036,3.7270412,0.034710016,7.4193726,2.028913736343384
212,12,1668,[-3.9533446],1.661269187927246,[0.98806959],1.8501956230153283,3.741021854199572,3.7410178,0.06266309,7.4193726,2.0797486305236816
213,13,1668,[-3.62385686],1.6048274040222168,[1.04770471],2.007505077506237,3.841022753531731,3.8410187,0.26266497,7.4193726,2.2361912727355957
214,14,1668,[-4.42067894],1.8132531642913818,[0.90422808],1.453596161216524,3.7940164744693923,3.7940125,0.16865247,7.4193726,1.9807593822479248
215,15,1668,[-4.47992774],1.7876070737838745,[0.89354319],1.460533937446513,3.7893347291188886,3.7890263,0.1592903,7.418762,2.001419186592102
216,16,1668,[-4.28296822],1.7717422246932983,[0.92905418],1.6137663575834422,3.7200184040766056,3.7200143,0.020656269,7.4193726,1.9482721090316772
217,17,1668,[-3.6812006],1.5643787384033203,[1.03738192],1.8221283858091812,3.73040604509873,3.730402,0.04143149,7.4193726,2.1660232543945312
218,18,1668,[-3.93634729],1.6499826908111572,[0.99117545],1.5719019500007603,3.732480722589357,3.7324767,0.045580916,7.4193726,2.082494020462036
219,19,1668,[-3.73437631],1.6643352508544922,[1.02779254],1.9754855965009959,3.815096282958665,3.815092,0.21081184,7.4193726,2.1507568359375
220,20,1668,[-4.43580624],1.8391120433807373,[0.90155469],1.4363263206432229,3.8062511375503747,3.8062472,0.19312182,7.4193726,1.9671351909637451
221,21,1668,[-4.12859387],1.7681689262390137,[0.95685188],1.6942888143515544,3.7097355937392225,3.7097316,9.060493e-05,7.4193726,1.9415626525878906
222,22,1668,[-4.29230206],1.7792445421218872,[0.92733598],1.7038737149084084,3.709711132663779,3.709707,4.168221e-05,7.4193726,1.9304624795913696
223,23,1668,[-3.93626113],1.7106881141662598,[0.99135734],1.8461050414284514,3.7393384624743593,3.7393343,0.059296347,7.4193726,2.028646230697632
224,24,1668,[-4.2245116],1.7256748676300049,[0.93957039],1.5219514126188356,3.753719874054385,3.7536244,0.088059545,7.4191895,2.027949571609497
225,25,1668,[-4.1940414],1.7015305757522583,[0.94506867],1.6850115909159316,3.710002308691112,3.7099984,0.00062403554,7.4193726,2.0084677934646606
226,26,1668,[-3.86584685],1.6308622360229492,[1.00396448],1.7930149459843037,3.7217066528155445,3.7217026,0.024032725,7.4193726,2.0908403396606445
227,27,1668,[-4.32572903],1.7259941101074219,[0.92128551],1.398100941487072,3.83627784914128,3.8224583,0.2532539,7.3916626,2.096464157104492
228,28,1668,[-4.08738636],1.7393196821212769,[0.9642692],1.832610299839932,3.734114585381064,3.7341106,0.04884851,7.4193726,1.9947909116744995
229,29,1668,[-3.85783666],1.6442735195159912,[1.00558726],1.751856005819843,3.713425076653218,3.702063,0.0074585257,7.3966675,2.0577895641326904
230,30,1668,[-4.20193272],1.7380199432373047,[0.94343387],1.6021775652925114,3.722980886920597,3.722672,0.026581768,7.418762,1.984652042388916
231,31,1668,[-4.0805245],1.6968740224838257,[0.96547335],1.7715188524271135,3.716794383476695,3.7167904,0.014208153,7.4193726,2.0199164152145386
232,32,1668,[-4.05251968],1.7003847360610962,[0.97054482],1.635145884795016,3.7155320362635424,3.715528,0.011683499,7.4193726,2.0151432752609253
233,33,1668,[-4.21119343],1.7361122369766235,[0.94198035],1.5991659349365692,3.723811831288813,3.7238078,0.028243113,7.4193726,1.987695574760437
234,34,1668,[-4.40744823],1.8118910789489746,[0.9066471],1.4733594312255165,3.7810318850904867,3.7810278,0.14268318,7.4193726,1.9691367149353027
235,35,1668,[-4.25451934],1.7579139471054077,[0.9341875],1.6378708423214374,3.71505144733969,3.7150474,0.010722346,7.4193726,1.957133412361145
236,36,1668,[-4.15954355],1.7651023864746094,[0.95126522],1.6194284531038612,3.718706644472175,3.7187026,0.01803275,7.4193726,1.9536001682281494
237,37,1668,[-4.51531817],1.843846321105957,[0.88714721],1.4854840123780457,3.773602942772433,3.7726245,0.12782949,7.4174194,1.9287781715393066
238,38,1668,[-3.94877625],1.6911611557006836,[0.9892206],1.8610389298585082,3.745709092750976,3.7457051,0.07203754,7.4193726,2.054543972015381
239,39,1668,[-4.22375756],1.7128504514694214,[0.93971392],1.512742939555159,3.758391967412739,3.758388,0.09740334,7.4193726,2.04553759098053
240,40,1668,[-3.91276919],1.6398087739944458,[0.99568416],1.8045442774881875,3.724870160842023,3.7248662,0.030359741,7.4193726,2.0850573778152466
241,41,1668,[-3.9585701],1.671966552734375,[0.98745054],1.7798641865150733,3.718549025192283,3.718545,0.017717447,7.4193726,2.0465784072875977
242,42,1668,[-4.20171762],1.752732515335083,[0.94368729],1.5894268396837676,3.7266714356014563,3.7266674,0.033962294,7.4193726,1.9739348888397217
243,43,1668,[-4.00244397],1.6849417686462402,[0.97948921],1.6557284301518056,3.712412474649379,3.7124085,0.00544437,7.4193726,2.0274667739868164
244,44,1668,[-3.81538067],1.6454977989196777,[1.01320442],1.7316782706955718,3.71108405928471,3.3695364,0.002744847,6.736328,1.7240386009216309
245,45,1668,[-3.92002149],1.6508281230926514,[0.99439555],1.6731933741035898,3.7106883403370547,3.7090368,0.0019969805,7.4160767,2.058208703994751
246,46,1668,[-4.09091004],1.6925857067108154,[0.96363284],1.5900674212372807,3.726475252394654,3.7264712,0.033569973,7.4193726,2.0338854789733887
247,47,1668,[-3.82676606],1.6701174974441528,[1.01109672],1.8071466413910586,3.7256352952946017,3.7256312,0.031889994,7.4193726,2.0555137395858765
248,48,1668,[-3.7607862],1.6320167779922485,[1.02305838],1.9252053033668939,3.780131164604589,3.780127,0.14088173,7.4193726,2.148110270500183
249,49,1668,[-3.81497315],1.623992919921875,[1.01329871],1.9314037764661707,3.784062107796576,3.784058,0.14874354,7.4193726,2.160065174102783
250,0,5994,[-4.19484602],1.7255005836486816,[0.94491319],1.628599537358382,4.356337715695856,4.3563237,0.014161207,8.698486,2.6308231353759766
251,1,5994,[-3.79258101],1.6438370943069458,[1.01733103],1.9658889401888275,4.447447302430996,4.4474335,0.19638032,8.698486,2.8035963773727417
252,2,5994,[-4.02179078],1.6914646625518799,[0.97607729],1.8740554143098251,4.391333911786312,4.3913198,0.0841535,8.698486,2.699855089187622
253,3,5994,[-3.86311197],1.6647025346755981,[1.00462139],2.0184308394222117,4.490087956570436,4.490074,0.28166175,8.698486,2.8253716230392456
254,4,5994,[-4.25619024],1.7475191354751587,[0.93388326],1.667410286601861,4.350732248131878,4.350688,0.002950284,8.698425,2.6031688451766968
255,5,5994,[-4.00239634],1.6684861183166504,[0.97956955],1.783655624037871,4.358976934262146,4.358963,0.019439608,8.698486,2.690476894378662
256,6,5994,[-3.97180602],1.6617777347564697,[0.98507771],1.8347261609645729,4.374467038449766,4.374453,0.05041983,8.698486,2.7126753330230713
257,7,5994,[-3.99290515],1.7062113285064697,[0.98127656],2.030803155325945,4.501244245568307,4.5012302,0.3039742,8.698486,2.7950189113616943
258,8,5994,[-3.99835441],1.6757818460464478,[0.98019616],1.808936561368651,4.365739310608896,4.3657255,0.03296436,8.698486,2.6899436712265015
259,9,5994,[-3.97121262],1.6698980331420898,[0.9851667],1.7922525665237077,4.361077312869154,4.261837,0.02349101,8.500183,2.5919389724731445
260,10,5994,[-3.91831356],1.6842596530914307,[0.9948195],1.83463309912675,4.374432223077851,4.3713317,0.050342053,8.692322,2.6870720386505127
261,11,5994,[-3.90671429],1.6470146179199219,[0.99679372],1.8657807329103293,4.387428306444257,4.3874145,0.07634229,8.698486,2.7403998374938965
262,12,5994,[-4.07540495],1.706678867340088,[0.9664137],1.8501956230153283,4.38058868667853,4.3805747,0.06266309,8.698486,2.673895835876465
263,13,5994,[-3.88341142],1.6481614112854004,[1.00103252],2.007505077506237,4.480589586010689,4.4805756,0.26266497,8.698486,2.832414150238037
264,14,5994,[-4.14299434],1.7122137546539307,[0.95425891],1.8402902191947728,4.376592326162912,4.3765783,0.054670338,8.698486,2.6643645763397217
265,15,5994,[-3.61595949],1.627387523651123,[1.04935702],2.32553466793291,4.892720486140994,4.8927064,1.0869261,8.698486,3.2653188705444336
266,16,5994,[-4.1936593],1.7483839988708496,[0.94514239],1.7091661756398406,4.349373816682555,4.34936,0.00023338271,8.698486,2.60097599029541
267,17,5994,[-3.93803482],1.6541117429733276,[0.99115236],1.8221283858091812,4.3699728775776885,4.369959,0.04143149,8.698486,2.715847134590149
268,18,5994,[-3.83637659],1.6426345109939575,[1.00956256],2.013174306924067,4.485476771879096,4.4854627,0.27243915,8.698486,2.842828154563904
269,19,5994,[-3.86018043],1.6691490411758423,[1.00516928],1.9754855965009959,4.454663115437623,4.454649,0.21081184,8.698486,2.785499930381775
270,20,5994,[-4.30983709],1.774540901184082,[0.92418762],1.5563840825025412,4.3779036958253,4.3778896,0.057293177,8.698486,2.603348731994629
271,21,5994,[-3.98163891],1.6866848468780518,[0.98330105],1.7502839946791635,4.352768901883991,4.352755,0.007023532,8.698486,2.6660702228546143
272,22,5994,[-4.05877106],1.7024234533309937,[0.96942384],1.724636912553059,4.350100148188509,4.349903,0.0016859438,8.69812,2.6474796533584595
273,23,5994,[-3.59834464],1.6065595149993896,[1.05229502],2.2931982929304557,4.837985199959981,4.837971,0.9774561,8.698486,3.2314116954803467
274,24,5994,[-4.24744023],1.735350489616394,[0.9354446],1.5470821508066037,4.381734719218769,4.38166,0.064955406,8.698364,2.646309494972229
275,25,5994,[-4.06764956],1.677682638168335,[0.96767567],1.7894049773494747,4.360358860014499,4.360345,0.022203453,8.698486,2.68266224861145
276,26,5994,[-3.91396232],1.657252550125122,[0.99548897],1.9698148909748447,4.450368339760204,4.4503546,0.20222235,8.698486,2.7931020259857178
277,27,5994,[-3.84057192],1.636654019355774,[1.00869726],1.9159062916407121,4.414000911118921,4.413987,0.12948753,8.698486,2.77733314037323
278,28,5994,[-3.94013067],1.6638619899749756,[0.99077344],1.9255429849440013,4.419909399018096,4.419895,0.14130443,8.698486,2.756033182144165
279,29,5994,[-3.88815091],1.6599115133285522,[1.0001289],1.8172610068833364,4.368354545792879,4.3683405,0.038194794,8.698486,2.708428978919983
280,30,5994,[-3.99878186],1.6970350742340088,[0.98008372],1.8779543661814424,4.393240118998081,4.393226,0.08796593,8.698486,2.6961910724639893
281,31,5994,[-4.01477248],1.6794853210449219,[0.97732806],1.9247282486547026,4.419399881915263,4.419386,0.14028548,8.698486,2.739900588989258
282,32,5994,[-3.94337873],1.6638524532318115,[0.99017629],1.9100639130758805,4.410544412239348,4.4105306,0.12257446,8.698486,2.746678113937378
283,33,5994,[-4.0609983],1.6999876499176025,[0.96902262],1.7505019670924973,4.352799413771932,4.352419,0.007084205,8.697754,2.6524312496185303
284,34,5994,[-4.02600962],1.7134544849395752,[0.97531625],1.9580001942353253,4.441707263140341,4.4416933,0.18490018,8.698486,2.728238821029663
285,35,5994,[-4.16953234],1.7362034320831299,[0.94940117],1.8125399154551034,4.366847724730863,4.3668337,0.035181183,8.698486,2.6306302547454834
286,36,5994,[-4.25703303],1.770803451538086,[0.9337317],1.6638985846167287,4.351067279761465,4.351053,0.0036203202,8.698486,2.580249786376953
287,37,5994,[-3.91959993],1.67024564743042,[0.99396549],1.8787706379699696,4.393644541994124,4.3936305,0.08877473,8.698486,2.7233848571777344
288,38,5994,[-3.95927985],1.683058261871338,[0.98736891],1.929413171207427,4.422354906054205,4.422341,0.14619553,8.698486,2.7392826080322266
289,39,5994,[-4.27621181],1.7722315788269043,[0.93007943],1.8071816591974241,4.365212551810961,4.3651986,0.03191086,8.698486,2.5929670333862305
290,40,5994,[-4.06689495],1.7055211067199707,[0.96789635],1.8045442774881875,4.3644369933209815,4.364423,0.030359741,8.698486,2.6589016914367676
291,41,5994,[-4.05826459],1.7122474908828735,[0.96949683],1.844279588548729,4.378169067926903,4.378155,0.05782389,8.698486,2.6659077405929565
292,42,5994,[-4.02172947],1.6893229484558105,[0.97608577],1.7270232011220907,4.350271364770089,4.3502574,0.0020284809,8.698486,2.6609344482421875
293,43,5994,[-4.09056782],1.7108383178710938,[0.96351312],1.6624112285506454,4.351219506909238,4.278261,0.003971369,8.552551,2.567422866821289
294,44,5994,[-3.92969667],1.66001296043396,[0.99264867],1.7643814890023721,4.355014035224642,4.3550305,0.011513861,8.698547,2.6950175762176514
295,45,5994,[-3.84510065],1.6311955451965332,[1.00778012],1.8604207717950425,4.384999935081801,4.384986,0.07148562,8.698486,2.7537903785705566
296,46,5994,[-4.08324455],1.695307970046997,[0.96501199],1.7413586887088088,4.351632875510127,4.351619,0.0047514807,8.698486,2.656310796737671
297,47,5994,[-3.84921901],1.6450178623199463,[1.00714197],1.8071466413910586,4.365202127773561,4.365005,0.031889565,8.69812,2.719987154006958
298,48,5994,[-3.90134854],1.6714180707931519,[0.99775347],1.9252053033668939,4.4196979970835475,4.419684,0.14088173,8.698486,2.748265862464905
299,49,5994,[-3.8292886],1.6453049182891846,[1.01096546],1.9314037764661707,4.423628940275535,4.423615,0.14874354,8.698486,2.7783100605010986
300,0,21544,[-4.02832336],1.6990643739700317,[0.97490628],1.9727748432632886,5.092268143797539,5.092172,0.20668305,9.977661,3.393107771873474
301,1,21544,[-3.9303359],1.6828646659851074,[0.99282042],1.9667774387652357,5.087773819793132,4.7531624,0.19718182,9.309143,3.0702977180480957
302,2,21544,[-3.99413027],1.6839022636413574,[0.98106046],2.007576583571497,5.120319865525598,5.1203156,0.2627868,9.977844,3.436413288116455
303,3,21544,[-4.00164423],1.6921982765197754,[0.97971374],2.0184308394222117,5.1297571498778485,5.129753,0.28166175,9.977844,3.4375548362731934
304,4,21544,[-4.12168953],1.7130379676818848,[0.95801078],1.834455355156665,5.014034987426696,5.014031,0.050217316,9.977844,3.300992965698242
305,5,21544,[-3.98455893],1.6673014163970947,[0.98278358],1.8772952276739547,5.032584091906772,4.859321,0.086867094,9.631775,3.1920197010040283
306,6,21544,[-3.99596864],1.6786551475524902,[0.98069854],1.862277463070574,5.025501282552136,5.0254664,0.07314981,9.977783,3.346811294555664
307,7,21544,[-4.00971384],1.704249382019043,[0.97817012],2.030803155325945,5.140913438875719,5.140909,0.3039742,9.977844,3.436659812927246
308,8,21544,[-4.01792424],1.6955962181091309,[0.97678055],1.926586405526732,5.060233816092279,5.06023,0.1426149,9.977844,3.364633560180664
309,9,21544,[-3.96626069],1.6773191690444946,[0.98607794],2.0053401203375882,5.118416024312069,5.1184115,0.25897926,9.977844,3.441092371940613
310,10,21544,[-3.94343959],1.6792845726013184,[0.99017213],2.070766822986986,5.179854146451082,5.1798806,0.38185576,9.977905,3.500596046447754
311,11,21544,[-4.02896562],1.6963236331939697,[0.9747868],1.9166945332220946,5.054143707146191,5.0541396,0.1304347,9.977844,3.357815980911255
312,12,21544,[-4.08087606],1.6971216201782227,[0.96539331],1.9655316216884082,5.086852764629711,5.0868483,0.19585274,9.977844,3.3897266387939453
313,13,21544,[-3.81936679],1.6476726531982422,[1.01249589],2.0853869178283464,5.195208367847429,5.1951733,0.41256362,9.977783,3.5475006103515625
314,14,21544,[-3.9852351],1.6799070835113525,[0.98266364],1.9186602268045863,5.055332282226597,4.8588915,0.13221149,9.585571,3.1789844036102295
315,15,21544,[-3.86484275],1.6669530868530273,[1.00416532],2.32553466793291,5.532389679448406,5.532416,1.0869261,9.977905,3.8654627799987793
316,16,21544,[-3.93489264],1.6927759647369385,[0.99172901],2.241913502137161,5.396801655854832,5.3968277,0.8157506,9.977905,3.7040517330169678
317,17,21544,[-4.03599953],1.6930997371673584,[0.97350935],1.9463728533785112,5.073231293470536,5.073227,0.16860989,9.977844,3.380127191543579
318,18,21544,[-3.89592241],1.6682820320129395,[0.9987747],2.11683164041726,5.230243840097028,5.23027,0.48263466,9.977905,3.56198787689209
319,19,21544,[-3.95232818],1.686505913734436,[0.98867321],1.9754855965009959,5.094332308745035,5.094328,0.21081184,9.977844,3.407822012901306
320,20,21544,[-4.04837117],1.7114992141723633,[0.97129573],1.9433947095821567,5.0712054625965255,5.0366106,0.16440794,9.908813,3.3251113891601562
321,21,21544,[-4.03391818],1.704808235168457,[0.97366325],2.0729744836885735,5.1821346026384365,5.182161,0.38641638,9.977905,3.4773526191711426
322,22,21544,[-4.01756057],1.6829442977905273,[0.9768238],1.9214700004702192,5.0570498743405485,5.0570455,0.13624711,9.977844,3.374101161956787
323,23,21544,[-3.74793893],1.654349446296692,[1.02485728],2.2931982929304557,5.477654393267393,5.4776807,0.9774561,9.977905,3.8233312368392944
324,24,21544,[-4.09397928],1.699728012084961,[0.96285507],1.7390920987616694,4.991048806392373,4.9910445,0.00424497,9.977844,3.291316509246826
325,25,21544,[-3.9632337],1.6837865114212036,[0.98649247],2.103389495087841,5.21493060161686,5.2149568,0.45200843,9.977905,3.5311702489852905
326,26,21544,[-4.01433682],1.7009400129318237,[0.97744867],2.062086545297534,5.171018909308916,5.1710453,0.36418512,9.977905,3.470105290412903
327,27,21544,[-3.94899906],1.6682989597320557,[0.98917917],1.93449211091893,5.065296525694627,5.064711,0.1527377,9.976685,3.3964121341705322
328,28,21544,[-4.00925742],1.6980783939361572,[0.9783417],1.9255429849440013,5.059578592325509,5.050277,0.141265,9.95929,3.352198839187622
329,29,21544,[-3.96941795],1.681147575378418,[0.98503863],2.046295913490161,5.15548306682903,5.155479,0.3331133,9.977844,3.4743313789367676
330,30,21544,[-4.05707196],1.7085981369018555,[0.96972729],1.9284179344968266,5.061391251689879,5.061387,0.14492978,9.977844,3.3527889251708984
331,31,21544,[-3.66884491],1.637912631034851,[1.03961233],2.534417212163201,5.9559431005154515,5.955969,1.9340328,9.977905,4.318056225776672
332,32,21544,[-3.95092973],1.6678261756896973,[0.98883231],1.929174197557149,5.061871890615111,4.7223005,0.14552854,9.299072,3.054474353790283
333,33,21544,[-4.0597304],1.7102181911468506,[0.96925195],2.0584034796814294,5.167333337034268,5.1673594,0.3568139,9.977905,3.457141160964966
334,34,21544,[-3.98266548],1.7010455131530762,[0.9830828],1.9580001942353253,5.081376456447753,5.0802402,0.18489455,9.975586,3.379194736480713
335,35,21544,[-3.93203666],1.6752471923828125,[0.99221745],2.028169616204428,5.138503118634275,5.138499,0.2991535,9.977844,3.4632515907287598
336,36,21544,[-4.06677468],1.7064974308013916,[0.96792367],1.9463834342148358,5.073238534822795,5.0732346,0.1686244,9.977844,3.366737127304077
337,37,21544,[-3.8199812],1.6485919952392578,[1.01237757],2.2640494618801,5.430803810922426,5.43083,0.88375497,9.977905,3.782238006591797
338,38,21544,[-3.91319775],1.6665091514587402,[0.99567225],1.9928676915528578,5.108053379406133,5.108049,0.23825406,9.977844,3.441539764404297
339,39,21544,[-3.78773144],1.6584348678588867,[1.01821869],2.376629552735074,5.624797916738031,5.624824,1.2717429,9.977905,3.9663891792297363
340,40,21544,[-3.87168394],1.6619735956192017,[1.00309988],2.2115461249695825,5.352369981094878,5.3523965,0.7268873,9.977905,3.6904228925704956
341,41,21544,[-3.99201734],1.685849666595459,[0.98144943],2.0224699678362903,5.133352539685076,5.1333485,0.2888524,9.977844,3.4474987983703613
342,42,21544,[-3.97532005],1.6751006841659546,[0.98445065],2.0756206985198005,5.184885913296416,5.184912,0.39191896,9.977905,3.509811520576477
343,43,21544,[-3.9490741],1.6785752773284912,[0.98909532],2.141569837014348,5.25973731858027,5.2597637,0.54162186,9.977905,3.581188440322876
344,44,21544,[-3.96147755],1.6778714656829834,[0.98693137],2.0154071731320036,5.127095324000052,5.127091,0.27633777,9.977844,3.4492194652557373
345,45,21544,[-3.91331703],1.6671290397644043,[0.99563288],2.10941238196265,5.221729787390621,5.221756,0.46560696,9.977905,3.554626941680908
346,46,21544,[-4.0143677],1.6907410621643066,[0.97741778],2.0201343025993594,5.1312679446079095,5.1312637,0.28468302,9.977844,3.4405226707458496
347,47,21544,[-3.95074878],1.6721792221069336,[0.98885308],1.97017394568275,5.0903068185315306,5.0903025,0.20276092,9.977844,3.418123245239258
348,48,21544,[-4.03053403],1.6880898475646973,[0.97449119],1.9252053033668939,5.05936719039096,5.059363,0.14088173,9.977844,3.3712730407714844
349,49,21544,[-4.01131686],1.6976368427276611,[0.97796911],1.9314037764661707,5.063298133582947,5.063294,0.14874354,9.977844,3.365657091140747
350,0,77426,[-3.90304465],1.672224521636963,[0.99749435],2.3659788443177643,6.244549822850924,6.244551,1.2320219,11.25708,4.57232666015625
351,1,77426,[-3.91505437],1.6753195524215698,[0.9955143],2.203176761261252,5.980187367287782,5.9801884,0.70329654,11.25708,4.304868817329407
352,2,77426,[-3.89531625],1.6746721267700195,[0.99887731],2.4579916808496356,6.426526999459856,6.426528,1.5959755,11.25708,4.751855850219727
353,3,77426,[-3.98615827],1.6866528987884521,[0.98231039],2.0184308394222117,5.769369792873577,5.759331,0.28160185,11.237061,4.072678327560425
354,4,77426,[-4.027442],1.6909685134887695,[0.97508651],2.049764065420927,5.798448545602243,5.7984495,0.33981922,11.25708,4.107481002807617
355,5,77426,[-3.94939415],1.680650234222412,[0.98917622],2.1793024898916307,5.94760962248633,5.60176,0.6378459,10.565674,3.921109676361084
356,6,77426,[-3.9954478],1.6829279661178589,[0.98082669],2.0264264962663043,5.776530984497967,5.776532,0.29598403,11.25708,4.093604207038879
357,7,77426,[-4.04195723],1.6974443197250366,[0.97247766],2.030803155325945,5.7805260818714475,5.780527,0.3039742,11.25708,4.083082795143127
358,8,77426,[-4.02070887],1.688814401626587,[0.97628544],2.0315450720792345,5.781208591935925,5.7812095,0.3053393,11.25708,4.092395067214966
359,9,77426,[-3.94389075],1.667191982269287,[0.99016417],2.0857977232096525,5.835261020288323,5.8352623,0.4134441,11.25708,4.168070316314697
360,10,77426,[-3.92785128],1.6730657815933228,[0.99305546],2.1840763835035886,5.953997217277436,5.953998,0.65091616,11.25708,4.280932307243347
361,11,77426,[-3.90846531],1.6808472871780396,[0.99644729],2.43746678064703,6.383896255460743,6.3838973,1.5107147,11.25708,4.703050017356873
362,12,77426,[-4.01133933],1.6949164867401123,[0.977779],2.146422758715164,5.9053351817676365,5.9053364,0.5535925,11.25708,4.2104198932647705
363,13,77426,[-3.9525608],1.681078553199768,[0.98862452],2.0853869178283464,5.834821010843157,5.8347607,0.41256362,11.256958,4.153682112693787
364,14,77426,[-3.91482056],1.6757431030273438,[0.99537084],2.4145147191564873,6.337610187868215,6.337611,1.4181426,11.25708,4.661868095397949
365,15,77426,[-3.95441828],1.6749643087387085,[0.98831895],2.32553466793291,6.1720023224441345,6.1720033,1.0869261,11.25708,4.497038960456848
366,16,77426,[-3.93010425],1.685208797454834,[0.99262825],2.241913502137161,6.03641429885056,6.036415,0.8157506,11.25708,4.351206302642822
367,17,77426,[-3.93318272],1.6753246784210205,[0.9920947],2.26039550226147,6.064709958789897,6.064711,0.8723419,11.25708,4.389386415481567
368,18,77426,[-3.9187884],1.6695609092712402,[0.99468626],2.13497526582487,5.891321573962857,5.890771,0.5255603,11.255981,4.22121000289917
369,19,77426,[-3.98210471],1.6871821880340576,[0.98328512],1.9841777282327264,5.740701434162991,5.707323,0.2241551,11.190491,4.020140886306763
370,20,77426,[-4.03340299],1.7026331424713135,[0.97401671],1.9575257164484756,5.720649369452974,5.7173157,0.18420422,11.250427,4.0146825313568115
371,21,77426,[-3.97832659],1.6868112087249756,[0.98371366],2.0729744836885735,5.821747245634165,5.8216867,0.38641587,11.256958,4.134875535964966
372,22,77426,[-3.89536329],1.6662118434906006,[0.99887623],2.426161826731082,6.3609153471878646,6.360916,1.4647522,11.25708,4.694704294204712
373,23,77426,[-3.92570375],1.6833586692810059,[0.99342686],2.2931982929304557,6.117267036263121,6.117268,0.9774561,11.25708,4.4339094161987305
374,24,77426,[-4.01884977],1.6915934085845947,[0.97664564],2.04707125308151,5.795842369568625,5.795843,0.33460665,11.25708,4.104249715805054
375,25,77426,[-4.00149734],1.6896567344665527,[0.97974758],2.103389495087841,5.8545432446125885,5.854544,0.45200843,11.25708,4.164887428283691
376,26,77426,[-3.97107185],1.6868908405303955,[0.98524546],2.1763174457031425,5.943647722854176,5.943649,0.6302173,11.25708,4.256757974624634
